id,link,content,date,retweets,favorites,mentions,hashtags
93374129704677376,https://twitter.com/realDonaldTrump/status/93374129704677376,"While @ BarackObama seeks to further destroy our credit, our economy continues to hemorrhage jobs. Such a total failure---as a President.",2011-07-19 12:38:21,459,105,@BarackObama,
93409358674796544,https://twitter.com/realDonaldTrump/status/93409358674796544,http://onforb.es/cDzmaN http://onforb.es/cDzmaN Obamacare is The Biggest Tax Increase In U.S. History--repeal it as part of any deal.,2011-07-19 14:58:21,74,10,,
93409642994077696,https://twitter.com/realDonaldTrump/status/93409642994077696,Check out http://onforb.es/cDzmaN,2011-07-19 14:59:29,28,5,,
93740838122823680,https://twitter.com/realDonaldTrump/status/93740838122823680,Robust Economic growth is the answer to the Medicare Problem--not cuts on the elderly.,2011-07-20 12:55:32,97,15,,
93768615358251008,https://twitter.com/realDonaldTrump/status/93768615358251008,Obama is addicted to spending America into insolvency. His record proves it.,2011-07-20 14:45:54,432,489,,
93774719052029953,https://twitter.com/realDonaldTrump/status/93774719052029953,"""China is our enemy--they want to destroy us"" -- Redstate Interview",2011-07-20 15:10:09,631,1031,,
93787072778874880,https://twitter.com/realDonaldTrump/status/93787072778874880,We could use the Balanced Budget Amendment--Politicians don't have the will to cut spending.,2011-07-20 15:59:15,114,13,,
94144322924060672,https://twitter.com/realDonaldTrump/status/94144322924060672,"""The Gang of Six"" - yet another unmitigated disaster. ANY DEAL NEEDS TO REPEAL OBAMACARE. T-E-A.",2011-07-21 15:38:50,97,17,,
94436747185897472,https://twitter.com/realDonaldTrump/status/94436747185897472,"My interview on @ gretawire last night - ""Our Leaders Are Leading Us Into 'Oblivion'""http://bit.ly/oslQVM",2011-07-22 11:00:49,44,18,@gretawire,
94482776199397376,https://twitter.com/realDonaldTrump/status/94482776199397376,"""Increasing America’s debt weakens us domestically and internationally."" - US Senator @ BarackObama, 2007",2011-07-22 14:03:43,318,52,@BarackObama,
95497050229182464,https://twitter.com/realDonaldTrump/status/95497050229182464,"Ronald Kessler's new book ""The Secrets of the FBI"" is a great book that should be read by everyone.",2011-07-25 09:14:05,154,203,,
95502672874057728,https://twitter.com/realDonaldTrump/status/95502672874057728,Unfortunately@BarackObama's continued attack on the US $ will lead to ever rising gas prices at the pump and lots of other really bad things,2011-07-25 09:36:26,183,21,,
95521587649974273,https://twitter.com/realDonaldTrump/status/95521587649974273,We need a balanced budget Amendment because Congress has no fiscal discipline.,2011-07-25 10:51:35,184,60,,
95563593222860800,https://twitter.com/realDonaldTrump/status/95563593222860800,The Answer to both Social Security and Medicare is a robust growing economy---not cuts on the elderly.,2011-07-25 13:38:30,545,828,,
95579450183385090,https://twitter.com/realDonaldTrump/status/95579450183385090,The pressure on the debt ceiling is on @ BarackObama.... http://bit.ly/qjI442 # trumpvlog,2011-07-25 14:41:31,70,14,@BarackObama,#trumpvlog
95847438379794433,https://twitter.com/realDonaldTrump/status/95847438379794433,"Obama, sadly, has no business or private sector background---and it shows.",2011-07-26 08:26:24,629,466,,
95857790689607681,https://twitter.com/realDonaldTrump/status/95857790689607681,Fiscal mismanagement of cash costing US Taxpayer billions---cut fraud and waste before cutting funding for Seniors.,2011-07-26 09:07:32,143,22,,
95898851373887489,https://twitter.com/realDonaldTrump/status/95898851373887489,My thoughts on the situation in Norway and Amanda Knox... http://bit.ly/nUTNVB # trumpvlog,2011-07-26 11:50:42,32,18,,#trumpvlog
95906323169951744,https://twitter.com/realDonaldTrump/status/95906323169951744,"My interview from yesterday on Fox and Friends -- ""GOP Crazy If They Don't Get Everything They Want"" http://bit.ly/nKsBBF",2011-07-26 12:20:23,39,6,,
95932236490223616,https://twitter.com/realDonaldTrump/status/95932236490223616,America's debt is greater than our GDP. Time for new thinking.,2011-07-26 14:03:22,292,128,,
96213917306597377,https://twitter.com/realDonaldTrump/status/96213917306597377,China has so much of our debt that they can't put us in default w/o killing themselves---US needs our toughest negotiator---and fast!,2011-07-27 08:42:40,213,107,,
96237915633483776,https://twitter.com/realDonaldTrump/status/96237915633483776,Higher Taxes kill job creation---cut wild government spending and waste.,2011-07-27 10:18:01,285,149,,
96247777041981440,https://twitter.com/realDonaldTrump/status/96247777041981440,Watch my wife Melania Trump tonight on @ QVC at 1 a.m. So proud of her!,2011-07-27 10:57:12,30,14,@QVC,
96284991041974273,https://twitter.com/realDonaldTrump/status/96284991041974273,"""Know when to walk away from the table."" The Art of the Deal",2011-07-27 13:25:05,5264,10354,,
96311241231962112,https://twitter.com/realDonaldTrump/status/96311241231962112,People ask me every day to pose for pictures but the camera never works the first time--they are never prepared or maybe just very nervous!,2011-07-27 15:09:23,204,173,,
96604926230282243,https://twitter.com/realDonaldTrump/status/96604926230282243,"My interview yesterday from Newsmax - ""Obama Is 'Now Totally Lost,' Boehner Must Not Fold"" http://bit.ly/n7Ahdk",2011-07-28 10:36:23,72,35,,
96640218513412096,https://twitter.com/realDonaldTrump/status/96640218513412096,"@ KarlRove's @ CrossroadsGPS new ad criticizes Obama for his excessive spending and debt, borrowing from China. Didn't Bush do the same thing?",2011-07-28 12:56:38,47,30,@CrossroadsGPS,
96647705408974848,https://twitter.com/realDonaldTrump/status/96647705408974848,Please tweet me your questions to answer in my # trumpvlog.,2011-07-28 13:26:23,44,17,,#trumpvlog
96665829722165248,https://twitter.com/realDonaldTrump/status/96665829722165248,"@Johnboehner ""The worst thing you can possibly do in a deal is seem desperate to make it."" --The Art of the Deal",2011-07-28 14:38:24,88,52,,
96668126091022337,https://twitter.com/realDonaldTrump/status/96668126091022337,"My wife Melania Trump's show was a tremendous success last night. In case you missed her, you can see her again tonight on @ QVC at 7 pm ET",2011-07-28 14:47:31,25,6,@QVC,
96680585451421696,https://twitter.com/realDonaldTrump/status/96680585451421696,"@ BarackObama has not released his own debt plan yet. He's totally lost, ineffective, desperate. GOP has its best chance to make a great deal",2011-07-28 15:37:02,120,26,,
96955221581889537,https://twitter.com/realDonaldTrump/status/96955221581889537,"I appreciate the kind words of Mike Huckabee, a fine American http://bit.ly/pEBsgY",2011-07-29 09:48:20,41,10,,
96961112343445504,https://twitter.com/realDonaldTrump/status/96961112343445504,"I just got Mike Leach's new book, Swing Your Sword. He's a great coach, and he's written a great book. It's definitely worth reading.",2011-07-29 10:11:45,148,95,,
96969000797483008,https://twitter.com/realDonaldTrump/status/96969000797483008,"""Never quit and always hit back"" -- The Art of the Comeback",2011-07-29 10:43:06,1148,833,,
96987458432020480,https://twitter.com/realDonaldTrump/status/96987458432020480,Blue Ribbon Commission to find and agree to future spending cuts? Bad idea.,2011-07-29 11:56:26,41,7,,
97019390637244417,https://twitter.com/realDonaldTrump/status/97019390637244417,"If Obama has to re-fight this fight next year he loses -- ""Watch the fine details in every deal"" -- The Art of the Deal",2011-07-29 14:03:19,89,28,,
97024515317571585,https://twitter.com/realDonaldTrump/status/97024515317571585,Watched Sean Hannity last night -- a great guy.,2011-07-29 14:23:41,58,29,,
97037020651728896,https://twitter.com/realDonaldTrump/status/97037020651728896,No taxes in Boehner or Reid Plan----important victory for America.,2011-07-29 15:13:23,132,21,,
97324637268099072,https://twitter.com/realDonaldTrump/status/97324637268099072,We need economic growth and jobs not blue ribbon panels to study the problem.,2011-07-30 10:16:16,242,36,,
97331526269800448,https://twitter.com/realDonaldTrump/status/97331526269800448,Ex-Presidential Pollster Pat Cadell says most voters sick of both parties and their failure.,2011-07-30 10:43:38,104,28,,
98038667460886529,https://twitter.com/realDonaldTrump/status/98038667460886529,Disappointed in GOP and Dems---Giving Obama power to raise the debt limit next year is a mistake.,2011-08-01 09:33:34,373,225,,
98055725728792578,https://twitter.com/realDonaldTrump/status/98055725728792578,This is the best deal the Republicans could get?,2011-08-01 10:41:21,396,354,,
98075199966162945,https://twitter.com/realDonaldTrump/status/98075199966162945,Why should we have any defense cuts in any deal? America must remain strong.,2011-08-01 11:58:44,153,26,,
98090139053596672,https://twitter.com/realDonaldTrump/status/98090139053596672,How does this deal help strengthen the US?,2011-08-01 12:58:06,65,9,,
98454970654916608,https://twitter.com/realDonaldTrump/status/98454970654916608,Republicans and Democrats have both created our economic problems.,2011-08-02 13:07:48,260,51,,
98466170625196033,https://twitter.com/realDonaldTrump/status/98466170625196033,Your questions about my desk answered in today's # trumpvlog... http://bit.ly/pl9wDP,2011-08-02 13:52:19,24,8,,#trumpvlog
98474279192113153,https://twitter.com/realDonaldTrump/status/98474279192113153,"The more you learn about the debt deal, the worse it gets.",2011-08-02 14:24:32,187,36,,
98482327390396416,https://twitter.com/realDonaldTrump/status/98482327390396416,http://bit.ly/pwgGsQ http://bit.ly/pwgGsQ My interview yesterday on CNBC's Squawk Box: Debt Deal a… (cont) http://deck.ly/~HZMKL,2011-08-02 14:56:31,13,14,,
98486403964481536,https://twitter.com/realDonaldTrump/status/98486403964481536,No taxes the only good thing about DC Debt Deal.,2011-08-02 15:12:43,71,11,,
98499155726581761,https://twitter.com/realDonaldTrump/status/98499155726581761,Why I would not have approved the deal... http://bit.ly/r56TPc # trumpvlog,2011-08-02 16:03:23,77,35,,#trumpvlog
98748296348184577,https://twitter.com/realDonaldTrump/status/98748296348184577,All those politicians in Washington and not one good negotiator.,2011-08-03 08:33:23,368,230,,
98764168760532992,https://twitter.com/realDonaldTrump/status/98764168760532992,Wake Up America -- China is eating our lunch.,2011-08-03 09:36:27,1513,910,,
98783201190875136,https://twitter.com/realDonaldTrump/status/98783201190875136,I believe America can be great only with proper leadership.,2011-08-03 10:52:05,327,187,,
98811808374194177,https://twitter.com/realDonaldTrump/status/98811808374194177,Republicans gave Obama a free pass to the White House -- they just don't get it.,2011-08-03 12:45:45,112,41,,
98832336774373378,https://twitter.com/realDonaldTrump/status/98832336774373378,Morning Joe Panel is stealing many of my statements and ideas to better America without giving credit -- the story of my life!,2011-08-03 14:07:19,91,54,,
98843507837505536,https://twitter.com/realDonaldTrump/status/98843507837505536,Today's # trumpvlog answers your tweets about my thoughts on the Republican candidates...http://bit.ly/pyrgoL,2011-08-03 14:51:43,22,10,,#trumpvlog
98869294837940224,https://twitter.com/realDonaldTrump/status/98869294837940224,"Watch my interview with Greta Van Susteren on her show, On the Record, tonight on Fox News in the 10 p.m. hour.",2011-08-03 16:34:11,33,8,,
99111356959162368,https://twitter.com/realDonaldTrump/status/99111356959162368,Thanks to Giovanni's Coal Fire Pizza of Florida for donating enough pizza to feed 750 Police Athletic League youngsters in NY this Friday.,2011-08-04 08:36:03,61,54,,
99129433687986178,https://twitter.com/realDonaldTrump/status/99129433687986178,My interview last night with Greta on Fox News http://bit.ly/n7LOrz,2011-08-04 09:47:53,37,14,,
99173967457296384,https://twitter.com/realDonaldTrump/status/99173967457296384,America's debt officially became 100% of our GDP on @ BarackObama's 50th birthday---coincidence?,2011-08-04 12:44:51,418,70,@BarackObama,
99210286686408704,https://twitter.com/realDonaldTrump/status/99210286686408704,China demanded that we raise our debt ceiling and then their rating agency downgraded us. Our leaders are hope… (cont) http://deck.ly/~x0TDx,2011-08-04 15:09:10,184,24,,
99501139724214272,https://twitter.com/realDonaldTrump/status/99501139724214272,In today's # trumpvlog I answer your questions about what you should be doing in this uncertain economy... http://bit.ly/nPFt9N,2011-08-05 10:24:55,50,16,,#trumpvlog
99509371138093057,https://twitter.com/realDonaldTrump/status/99509371138093057,Obama Care is already having a devastating impact on our economy.,2011-08-05 10:57:37,201,25,,
99540728077758464,https://twitter.com/realDonaldTrump/status/99540728077758464,"The new President of OPEC is Mahmoud Ahmadinejad’s confidant Rostam Ghasemi, a commander of the Revolutionar… (cont) http://deck.ly/~unUiL",2011-08-05 13:02:13,90,13,,
100585254401748992,https://twitter.com/realDonaldTrump/status/100585254401748992,The S&P downgrade is a direct result of @ BarackObama's increased reckless budget spending and Obama Care. He owns this.,2011-08-08 10:12:48,472,36,@BarackObama,
100658594206322688,https://twitter.com/realDonaldTrump/status/100658594206322688,He's hired! Listen to my # Apprentice Andy launch his radio show @ AmericaNowRadio with me tomorrow 6PM ET http://goo.gl/AMNEE,2011-08-08 15:04:13,19,7,@AmericaNowRadio,#Apprentice
100926910372126720,https://twitter.com/realDonaldTrump/status/100926910372126720,"My interview with Greta last night on Fox News -- ""Nation Has Become ""All Talk, No Action' "" http://bit.ly/mQo62O",2011-08-09 08:50:25,55,15,,
100960180187049984,https://twitter.com/realDonaldTrump/status/100960180187049984,My interview yesterday on the S&P downgrade with Wolf Blitzer on CNN http://bit.ly/nXfqVo,2011-08-09 11:02:37,36,15,,
100984825103663104,https://twitter.com/realDonaldTrump/status/100984825103663104,The S&P are losers. They did this for personal publicity in order to straighten out their terrible reputatio… (cont) http://deck.ly/~PgL6v,2011-08-09 12:40:33,198,21,,
101007545338044416,https://twitter.com/realDonaldTrump/status/101007545338044416,Republicans and Democrats should get back to work immediately to work on resolving downgrade. This is not a go… (cont) http://deck.ly/~1UpEp,2011-08-09 14:10:50,106,12,,
101013255950053376,https://twitter.com/realDonaldTrump/status/101013255950053376,http://goo.gl/AMNEE Countdown to @ AmericaNowRadio as my former # Apprentice Andy and I talk about politics an… (cont) http://deck.ly/~9Q2fk,2011-08-09 14:33:31,22,3,@AmericaNowRadio,#Apprentice
101049703684259841,https://twitter.com/realDonaldTrump/status/101049703684259841,Listen in live NOW to the new radio show @ AmericaNowRadio as my # Apprentice Andy and I tell it like it is 6PM EThttp://goo.gl/AMNEE,2011-08-09 16:58:21,12,0,@AmericaNowRadio,#Apprentice
101311625432268801,https://twitter.com/realDonaldTrump/status/101311625432268801,@ BarackObama took another swipe at the State of Israel for building in their capital Jerusalem on a Jewish hol… (cont) http://deck.ly/~7QsGg,2011-08-10 10:19:08,71,25,,
